play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,season,cp,cpoe,season_type,week,game_key,game_time_eastern,game_time_local,iso_time,game_type,site_id,site_city,site_fullname,site_state,roof_type,drive_start_time,drive_end_time,drive_start_yardline,drive_end_yardline,drive_how_started,drive_how_ended,drive_play_count,drive_yards_penalized,drive_time_of_possession,drive_inside20,drive_first_downs,drive_possession_team_abbr,scoring_team_abbr,scoring_type,alert_play_type,play_type_nfl,time_of_day,yards,end_yardline_side,end_yardline_number,series,series_success,success,passer,rusher,receiver,pass,rush,name,first_down,play,passer_id,rusher_id,receiver_id,qb_epa
34,2000103000,WAS,TEN,TEN,away,WAS,WAS,30,2000-10-30,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,WAS 30,0,5,K.Heppner kicks 56 yards from WAS 30 to TEN 14. D.Mason to TEN 41 for 27 yards (J.Thrash).,kickoff,0,0,0,0,0,0,0,,,,,,,,56,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.935559,-1.935559,1.935559,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.5457223,0.5457223,-3.2310152,3.2310152,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Mason,00-0010500,,,,,K.Heppner,00-0019440,,,,,,,,,,,,,,,,,,,WAS,,00-0016440,,J.Thrash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,27,,,,,0,,,0,0,0,0,2000,,,REG,9,1119,21:00:00,21:00:00,972957600000,REG,2389,Landover,FedEx Field,MD,OUTDOOR,15:00:00,13:17:00,TEN 41,TEN 46,Kickoff,Punt,3,0,01:43:00,0,0,TEN,,,,FREE_KICK,,29,TEN,41,,,1,,,,0,0,,0,0,,,,1.935559
34,2000110501,NE,BUF,BUF,away,NE,NE,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,NE 30,0,19,A.Vinatieri kicks 57 yards from NE 30 to BUF 13. S.Bryson to BUF 12 for -1 yards (R.Holmberg, T.Jones).,kickoff,0,0,0,0,0,0,0,,,,,,,,57,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,-0.79288495,0.79288495,-0.79288495,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.93432766,0.93432766,-3.7916749,3.7916749,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,S.Bryson,00-0002159,,,,,A.Vinatieri,00-0016919,,,,,,,,,,,,,,,,,,,,,,,,,00-0008874,T.Jones,NE,00-0007640,R.Holmberg,NE,,,,,,,,,,,,,,,,,,,,,,,,,BUF,-1,,,,,0,,,0,0,0,0,2000,,,REG,10,1121,13:00:00,13:00:00,973447200000,REG,2032,Foxborough,Foxboro Stadium,MA,OUTDOOR,15:00:00,10:56:00,BUF 12,BUF 31,Kickoff,Punt,6,0,04:04:00,0,1,BUF,,,,FREE_KICK,13:02:37,58,BUF,12,,,0,,,,0,0,,0,0,,,,-0.79288495
34,2000110504,CHI,IND,CHI,home,IND,IND,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,IND 30,0,80,D.Kight kicks 77 yards from IND 30 to CHI -7. G.Milburn to CHI 20 for 27 yards (R.Thomas).,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.0030480188,0.0030480188,-0.0030480188,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.5052562,0.5052562,-5.414729,5.414729,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,G.Milburn,00-0011213,,,,,D.Kight,00-0009212,,,,,,,,,,,,,,,,,,,IND,,00-0016311,,R.Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,27,,,,,0,,,0,0,0,0,2000,,,REG,10,1124,13:00:00,12:00:00,973447200000,REG,4620,Chicago,Soldier Field,IL,OUTDOOR,15:00:00,05:21:00,CHI 20,IND 11,Kickoff,Touchdown,17,-16,09:39:00,1,6,CHI,,,,FREE_KICK,12:02:51,50,CHI,20,,,1,,,,0,0,,0,0,,,,0.0030480188
34,2000110505,LV,KC,KC,away,LV,OAK,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,OAK 30,0,5,S.Lechler kicks 73 yards from OAK 30 to KC -3. M.Cloud to KC 21 for 24 yards (M.Fulcher).,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.10210693,-0.10210693,0.10210693,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.4887868,0.4887868,-4.742219,4.742219,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,M.Cloud,00-0003136,,,,,S.Lechler,00-0019714,,,,,,,,,,,,,,,,,,,OAK,,00-0019558,,M.Fulcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,24,,,,,0,,,0,0,0,0,2000,,,REG,10,1125,16:15:00,13:15:00,973458900000,REG,3225,Oakland,Network Associates Coliseum,CA,OUTDOOR,15:00:00,13:32:00,KC 21,KC 26,Kickoff,Punt,3,0,01:28:00,0,0,KC,,,,FREE_KICK,,49,KC,21,,,1,,,,0,0,,0,0,,,,0.10210693
34,2000110506,DET,MIA,MIA,away,DET,DET,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,DET 30,0,46,J.Hanson kicks 72 yards from DET 30 to MIA -2. A.Denson pushed ob at DET 46 for 56 yards (J.Hanson).,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,2.8723302,-2.8723302,2.8723302,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.33955917,0.33955917,-4.454807,4.454807,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,A.Denson,00-0004200,,,,,J.Hanson,00-0006800,,,,,,,,,,,,,,,,,,,DET,,00-0006800,,J.Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,56,,,,,0,,,0,0,0,0,2000,,,REG,10,1126,13:00:00,13:00:00,973447200000,REG,3685,Pontiac,Pontiac Silverdome,MI,INDOOR,15:00:00,14:39:00,DET 46,DET 46,Kickoff,Touchdown,1,0,00:21:00,0,1,MIA,,,,FREE_KICK,13:03:00,16,DET,46,,,1,,,,0,0,,0,0,,,,2.8723302
34,2000110507,CLE,NYG,CLE,home,NYG,NYG,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,NYG 30,0,30,B.Daluiso kicks 55 yards from NYG 30 to CLV 15. J.White to CLV 41 for 26 yards (S.Williams).
PENALTY on CLV-R.Abdullah, Personal Foul, 15 yards, enforced at CLV 41.,kickoff,0,0,0,0,0,0,0,,,,,,,,55,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.5882656,0.5882656,-0.5882656,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.42866412,0.42866412,-4.535982,4.535982,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,J.White,00-0019057,,,,,B.Daluiso,00-0003841,,,,,,,,,,,,,,,,,,,NYG,,00-0017930,,S.Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,26,CLE,00-0000008,R.Abdullah,15,0,,,0,0,0,0,2000,,,REG,10,1127,13:00:00,13:00:00,973447200000,REG,1048,Cleveland,Cleveland Browns Stadium,OH,OUTDOOR,15:00:00,11:19:00,CLE 26,NYG 44,Kickoff,Punt,6,0,03:41:00,0,1,CLE,,,,FREE_KICK,13:03:00,44,CLE,26,,,1,,,,0,0,,0,0,,,,0.5882656
34,2000110508,TEN,PIT,TEN,home,PIT,PIT,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,PIT 30,0,17,K.Brown kicks 54 yards from PIT 30 to TEN 16. D.Mason to TEN 31 for 15 yards (J.Simmons).,kickoff,0,0,0,0,0,0,0,,,,,,,,54,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.0612899,1.0612899,-1.0612899,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.35599953,0.35599953,-4.778827,4.778827,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Mason,00-0010500,,,,,K.Brown,00-0001980,,,,,,,,,,,,,,,,,,,PIT,,00-0014902,,J.Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,15,,,,,0,,,0,0,0,0,2000,,,REG,10,1128,13:00:00,12:00:00,973447200000,REG,2350,Nashville,Adelphia Coliseum,TN,OUTDOOR,15:00:00,11:17:00,TEN 31,TEN 48,Kickoff,Punt,6,0,03:43:00,0,1,TEN,,,,FREE_KICK,12:03:00,39,TEN,31,,,1,,,,0,0,,0,0,,,,1.0612899
34,2000110509,SEA,LAC,SEA,home,LAC,SD,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,SD 30,0,9,J. Carney kicks 61 yards from SD 30 to SEA 9. K.Joseph pushed ob at SEA 43 for 34 yards (F. Brown).,kickoff,0,0,0,0,0,0,0,,,,,,,,61,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,2.0942652,2.0942652,-2.0942652,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.7049699,0.7049699,-4.037087,4.037087,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,K.Joseph,00-0008941,,,,,J.Carney,00-0002655,,,,,,,,,,,,,,,,,,,SD,,00-0001934,,F.Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,34,,,,,0,,,0,0,0,0,2000,,,REG,10,1129,16:15:00,13:15:00,973458900000,REG,2360,Seattle,Husky Stadium,WA,OUTDOOR,15:00:00,13:18:00,SEA 43,LAC 48,Kickoff,Punt,3,0,01:42:00,0,0,SEA,,,,FREE_KICK,,27,SEA,43,,,1,,,,0,0,,0,0,,,,2.0942652
34,2000110510,NO,SF,SF,away,NO,NO,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,NO 30,0,16,D.Brien kicks 57 yards from NO 30 to SF 13. T.Streets to SF 26 for 13 yards (F.McAfee).,kickoff,0,0,0,0,0,0,0,,,,,,,,57,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.5906213,-0.5906213,0.5906213,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.2429943,1.2429943,-4.546451,4.546451,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,T.Streets,00-0015811,,,,,D.Brien,00-0001759,,,,,,,,,,,,,,,,,,,NO,,00-0010632,,F.McAfee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,13,,,,,0,,,0,0,0,0,2000,,,REG,10,1130,13:00:00,12:00:00,973447200000,REG,2870,New Orleans,Superdome,LA,INDOOR,15:00:00,12:07:00,SF 26,SF 42,Kickoff,Interception,5,0,02:53:00,0,1,SF,,,,FREE_KICK,12:02:55,44,SF,26,,,1,,,,0,0,,0,0,,,,0.5906213
34,2000110511,ATL,TB,TB,away,ATL,ATL,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,ATL 30,0,-3,M.Andersen kicks 72 yards from ATL 30 to TB -2. A.Stecker to TB 13 for 15 yards (E.Williams).,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,-0.69358534,0.69358534,-0.69358534,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.11375,1.11375,-4.3351817,4.3351817,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,A.Stecker,00-0015601,,,,,M.Andersen,00-0000282,,,,,,,,,,,,,,,,,,,ATL,,00-0017787,,E.Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TB,15,,,,,0,,,0,0,0,0,2000,,,REG,10,1131,13:00:00,13:00:00,973447200000,REG,2053,Atlanta,Georgia Dome,GA,INDOOR,15:00:00,13:12:00,TB 13,TB 10,Kickoff,Punt,3,0,01:48:00,0,0,TB,,,,FREE_KICK,13:02:47,57,TB,13,,,0,,,,0,0,,0,0,,,,-0.69358534
34,2000110512,ARI,WAS,WAS,away,ARI,ARI,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,ARI 30,0,67,C.Blanchard kicks 59 yards from ARZ 30 to WAS 11. J.Thrash to WAS 32 for 21 yards (M.Jenkins).,kickoff,0,0,0,0,0,0,0,,,,,,,,59,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.156379,-1.156379,1.156379,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.214245,1.214245,-4.598836,4.598836,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,J.Thrash,00-0016440,,,,,C.Blanchard,00-0001343,,,,,,,,,,,,,,,,,,,ARI,,00-0008357,,M.Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,21,,,,,0,,,0,0,0,0,2000,,,REG,10,1132,16:05:00,14:05:00,973458300000,REG,4935,Tempe,Sun Devil Stadium,AZ,OUTDOOR,15:00:00,10:38:00,WAS 32,ARI 1,Kickoff,Fumble,7,0,04:22:00,1,2,WAS,,,,FREE_KICK,,38,WAS,32,,,1,,,,0,0,,0,0,,,,1.156379
34,2000110513,LA,CAR,LA,home,CAR,CAR,30,2000-11-05,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,CAR 30,0,18,J.Nedney kicks 72 yards from CAR 30 to SL -2. T.Horne, Touchback.,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.0018289834,0.0018289834,-0.0018289834,0,0,0,0,,,,,,,,,,,,,,,,,,,,-2.133347,2.133347,-4.5410643,4.5410643,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Nedney,00-0011970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA,0,,,,,0,,,0,0,0,0,2000,,,REG,10,1133,20:20:00,19:20:00,973473600000,REG,5189,St.Louis,Trans World Dome,MO,INDOOR,15:00:00,13:22:00,STL 20,STL 33,Kickoff,Fumble,3,0,01:38:00,0,1,STL,,,,FREE_KICK,19:35:25,50,STL,20,,,1,,,,0,0,,0,0,,,,0.0018289834
34,2000110600,GB,MIN,GB,home,MIN,MIN,30,2000-11-06,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,MIN 30,0,2,M.Berger kicks 70 yards from MIN 30 to end zone, Touchback.,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.0015241884,0.0015241884,-0.0015241884,0,0,0,0,,,,,,,,,,,,,,,,,,,,-2.7460232,2.7460232,-4.1933384,4.1933384,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Berger,00-0001157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,0,,,,,0,,,0,0,0,0,2000,,,REG,10,1134,21:00:00,20:00:00,973562400000,REG,2606,Green Bay,Lambeau Field,WI,OUTDOOR,15:00:00,14:01:00,GB 20,GB 22,Kickoff,Punt,3,0,00:59:00,0,0,GB,,,,FREE_KICK,,50,GB,20,,,1,,,,0,0,,0,0,,,,0.0015241884
34,2000111201,DET,ATL,DET,home,ATL,ATL,30,2000-11-12,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,ATL 30,0,66,M.Andersen kicks 61 yards from ATL 30 to DET 9. D.Howard to DET 34 for 25 yards (C.Atkins).,kickoff,0,0,0,0,0,0,0,,,,,,,,61,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.337369,1.337369,-1.337369,0,0,0,0,,,,,,,,,,,,,,,,,,,,-2.7139087,2.7139087,-2.761381,2.761381,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Howard,00-0007798,,,,,M.Andersen,00-0000282,,,,,,,,,,,,,,,,,,,ATL,,00-0019332,,C.Atkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,25,,,,,0,,,0,0,0,0,2000,,,REG,11,1137,13:00:00,13:00:00,974052000000,REG,3685,Pontiac,Pontiac Silverdome,MI,INDOOR,15:00:00,10:30:00,DET 34,ATL 1,Kickoff,Touchdown,8,-5,04:30:00,1,5,DET,,,,FREE_KICK,,36,DET,34,,,1,,,,0,0,,0,0,,,,1.337369
34,2000111202,TEN,BAL,BAL,away,TEN,TEN,30,2000-11-12,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,TEN 30,0,-6,C.Hentrich kicks 63 yards from TEN 30 to BLT 7. C.Harris to BLT 28 for 21 yards (C.Coleman).,kickoff,0,0,0,0,0,0,0,,,,,,,,63,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.7798387,-0.7798387,0.7798387,0,0,0,0,,,,,,,,,,,,,,,,,,,,-2.6428988,2.6428988,-2.5310242,2.5310242,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,C.Harris,00-0006927,,,,,C.Hentrich,00-0007308,,,,,,,,,,,,,,,,,,,TEN,,00-0019038,,C.Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,21,,,,,0,,,0,0,0,0,2000,,,REG,11,1138,13:00:00,12:00:00,974052000000,REG,2350,Nashville,Adelphia Coliseum,TN,OUTDOOR,15:00:00,13:44:00,BAL 28,BAL 22,Kickoff,Punt,3,0,01:16:00,0,0,BAL,,,,FREE_KICK,12:03:00,42,BAL,28,,,1,,,,0,0,,0,0,,,,0.7798387
